Transaction_ID,Date,Customer_Type,Crop_Type,Harvest_Season,Moisture_Content_%,DM_Content_%,Quantity_MT,Price_per_MT_INR,Total_Sales_INR,Logistics_Cost_INR,Profit_Margin_%,Payment_Mode,Credit_Period_Days,Bagging_Type
TXN2025-003371,15-06-2025,Dairy Farm,Maize,Summer,64.9,34.8,12.27,6978,85975.89,3574.27,16.68,UPI,0,Bags
TXN2025-000974,15-06-2025,Individual Farmer,Maize,Summer,64.9,34.8,9.57,7455,60750.36,3737.11,13.46,Bank Transfer,0,Bale-50kg
TXN2025-004484,15-06-2025,Dairy Farm,Maize,Summer,58,42,9.12,6512,72431.04,3862.88,14.23,Bank Transfer,0,Bags
TXN2025-004121,15-06-2025,Co-operative,Maize,Summer,65.6,34.4,8.36,7218,62867.2,4063.48,17.53,UPI,0,Bale-50kg
TXN2025-003860,15-06-2025,Individual Farmer,Bajra,Summer,64.1,35.9,8.32,8001,56600.96,3278.84,17.7,UPI,0,Bale-50kg
TXN2025-000368,15-06-2025,Individual Farmer,Maize,Summer,65,41.2,6.16,7441,43963.92,3230.65,12.18,Credit,7,Bale-50kg
TXN2025-004295,15-06-2025,Dairy Farm,Jowar,Summer,59,41,6.1,7821,43566.2,3458.3,15.28,UPI,0,Bulk
TXN2025-002788,16-06-2025,Distributor,Maize,Summer,67.6,35.3,13.43,7066,88879.74,2110.26,14.55,Credit,21,Bulk
TXN2025-002992,16-06-2025,Co-operative,Maize,Summer,70.6,29.4,9.84,6611,77244,2599.29,12.51,Credit,21,Bags
TXN2025-001291,16-06-2025,Individual Farmer,Maize,Summer,65.2,33.1,8.44,7417,60827.08,2697.29,16.11,Credit,30,Bale-50kg
TXN2025-004965,16-06-2025,Co-operative,Jowar,Summer,66.2,33.8,6,8506,46842,2488.18,13.74,Bank Transfer,0,Bulk
TXN2025-002300,16-06-2025,Dairy Farm,Maize,Summer,66.1,33.9,3.14,7140,21958.02,2204.33,15.07,UPI,0,Bulk
TXN2025-001970,16-06-2025,Individual Farmer,Bajra,Summer,69.2,30.8,2.97,7305,21719.61,3396.21,19.17,UPI,0,Bale-25kg
TXN2025-002012,17-06-2025,Dairy Farm,Hybrid Mix,Summer,64.9,30.3,8.8,6841,64847.2,2295.9,15.97,UPI,0,Bags
TXN2025-002052,17-06-2025,Individual Farmer,Maize,Summer,67.6,31.9,7.5,7369,47055,2934.33,15.08,UPI,0,Bale-50kg
TXN2025-000099,17-06-2025,Distributor,Maize,Summer,67.6,36.8,4.23,7363,29013.57,3166.64,13.76,Bank Transfer,0,Bale-50kg
TXN2025-002726,18-06-2025,Dairy Farm,Hybrid Mix,Summer,66.1,31.1,13.3,6614,75863.2,4005,16.8,Credit,21,Bulk
TXN2025-001904,18-06-2025,Individual Farmer,Jowar,Summer,67.7,32.3,12.74,8702,108035.2,3744.56,18.97,Cash,0,Bale-50kg
TXN2025-003661,18-06-2025,Distributor,Maize,Summer,65,36.8,10.25,7071,76987.75,2533.43,11.19,Cash,0,Bulk
TXN2025-002348,18-06-2025,Individual Farmer,Maize,Summer,65,35,9.09,7456,76046.94,3514.49,16.71,UPI,0,Bale-50kg
TXN2025-001428,18-06-2025,Individual Farmer,Maize,Summer,63.4,36.6,6.48,7405,49215.6,3587.67,10.12,UPI,0,Bale-50kg
TXN2025-002767,18-06-2025,Individual Farmer,Jowar,Summer,65.3,34.7,3.2,8954,28905.6,3566.85,13.61,UPI,0,Bale-50kg
TXN2025-003792,19-06-2025,Individual Farmer,Jowar,Summer,63.5,36.5,25.64,8638,179505.64,3919.21,9.96,Credit,14,Bulk
TXN2025-001385,19-06-2025,Individual Farmer,Bajra,Summer,62.6,37.4,15.72,7782,104082.12,3396.05,14.42,Credit,21,Bulk
TXN2025-000136,19-06-2025,Individual Farmer,Bajra,Summer,69.4,30.6,14.19,7005,110284.68,4374.09,17.05,Bank Transfer,0,Bale-50kg
TXN2025-000804,19-06-2025,Co-operative,Bajra,Summer,63.3,36.7,12.02,7371,91580.38,3287.61,14.15,Bank Transfer,0,Bulk
TXN2025-000615,19-06-2025,Dairy Farm,Jowar,Summer,65.2,34.8,9.79,8869,85662.5,4071.54,15.53,Credit,45,Bale-50kg
TXN2025-000101,19-06-2025,Individual Farmer,Maize,Summer,58.8,41.2,8.09,6658,62147.38,3164.65,15.48,UPI,0,Bulk
TXN2025-004041,19-06-2025,Dairy Farm,Maize,Summer,67.7,32.3,5.44,7184,34108.8,2529.56,14.68,Bank Transfer,0,Bulk
TXN2025-003488,19-06-2025,Dairy Farm,Bajra,Summer,66.3,33.7,3.6,7809,26085.6,2715.98,11.11,Bank Transfer,0,Bags
TXN2025-001331,20-06-2025,Co-operative,Bajra,Summer,64.6,35.4,22.91,7823,159132.86,5013.97,15.36,Bank Transfer,0,Bale-50kg
TXN2025-000153,20-06-2025,Individual Farmer,Maize,Summer,65.2,34.6,20.76,7463,120823.2,5287.61,19.83,Bank Transfer,0,Bags
TXN2025-003653,20-06-2025,Individual Farmer,Jowar,Summer,65.4,34.6,20.68,8903,145649.24,2125.52,14.18,Cash,0,Bulk
TXN2025-001741,20-06-2025,Co-operative,Jowar,Summer,64.2,35.8,19.22,8618,139729.4,5971.63,17.3,Credit,7,Bags
TXN2025-000142,20-06-2025,Dairy Farm,Hybrid Mix,Summer,64.9,34.8,12.41,6732,73045.26,2800.01,9.44,UPI,0,Bale-50kg
TXN2025-001546,20-06-2025,Dairy Farm,Maize,Summer,65.2,37.4,11.81,7034,71391.45,3533.71,10.53,Credit,30,Bulk
TXN2025-000382,20-06-2025,Distributor,Maize,Summer,65,35.8,11.15,7193,73077.1,2632.53,8.72,Bank Transfer,0,Bale-25kg
TXN2025-001026,20-06-2025,Individual Farmer,Maize,Summer,67,33,5.67,7346,44963.1,2935.38,13.32,Bank Transfer,0,Bags
TXN2025-000059,20-06-2025,Dairy Farm,Maize,Summer,66.9,33.1,5.45,7103,35697.5,3369.71,16.94,UPI,0,Bale-50kg
TXN2025-002477,20-06-2025,Individual Farmer,Bajra,Summer,62.7,37.3,4.35,7764,28592.55,2543.98,13.61,UPI,0,Bulk
TXN2025-005311,21-06-2025,Individual Farmer,Maize,Summer,65,34.7,16.22,7450,92243.14,2818.44,20.7,Bank Transfer,0,Bags
TXN2025-000421,21-06-2025,Dairy Farm,Maize,Summer,67.5,32.5,15.59,7168,114025.26,3635.75,17.92,UPI,0,Bale-50kg
TXN2025-005173,21-06-2025,Dairy Farm,Bajra,Summer,67.6,32.4,8.74,7803,68687.66,3721.57,17.37,Bank Transfer,0,Bags
TXN2025-004683,21-06-2025,Dairy Farm,Maize,Summer,64.9,31.6,8.74,7168,55053.26,3729.84,16.46,Credit,45,Bags
TXN2025-002413,21-06-2025,Co-operative,Jowar,Summer,68.1,31.9,8.65,8010,69208.65,2906.53,12.32,Cash,0,Bags
TXN2025-002445,21-06-2025,Dairy Farm,Jowar,Summer,60.6,39.4,7.78,7858,65951.06,4222.81,17.79,Bank Transfer,0,Bulk
TXN2025-000085,21-06-2025,Individual Farmer,Bajra,Summer,67.6,32.4,6.5,7933,47521.5,2569.75,12.02,Credit,21,Bale-50kg
TXN2025-002873,21-06-2025,Dairy Farm,Jowar,Summer,63,37,6.43,8721,45530.83,1768.57,10.9,UPI,0,Bags
TXN2025-000722,21-06-2025,Individual Farmer,Bajra,Summer,65.1,34.9,4.81,7876,34795.54,2709.03,14.46,Cash,0,Bale-50kg
TXN2025-000685,21-06-2025,Dairy Farm,Maize,Summer,65,34,2.74,7310,23016,3311.36,17.23,UPI,0,Bale-50kg
TXN2025-005452,22-06-2025,Individual Farmer,Hybrid Mix,Summer,69.8,30.2,21.9,6478,130545.9,5003.6,14.8,UPI,0,Bags
TXN2025-002651,22-06-2025,Dairy Farm,Maize,Summer,64.7,35.3,15.18,7076,89303.94,3252.74,17,Bank Transfer,0,Bulk
TXN2025-000094,22-06-2025,Individual Farmer,Jowar,Summer,70.4,29.6,12.6,7989,93328.2,4023.9,15.15,Bank Transfer,0,Bags
TXN2025-001478,22-06-2025,Dairy Farm,Maize,Summer,65.2,36.4,11.53,7027,78161.87,3231.25,15.15,Bank Transfer,0,Bags
TXN2025-005106,22-06-2025,Individual Farmer,Maize,Summer,68.4,31.6,6,6581,46008,2774.86,11.14,Credit,7,Bulk
TXN2025-003814,22-06-2025,Dairy Farm,Maize,Summer,69,31,5.19,6474,32660.67,1489.11,16.94,UPI,0,Bale-50kg
TXN2025-000971,22-06-2025,Distributor,Jowar,Summer,65.5,34.5,3.61,8895,26190.55,3395.24,14.11,UPI,0,Bale-50kg
TXN2025-000254,23-06-2025,Dairy Farm,Bajra,Summer,69.3,30.7,14.38,6884,97841.52,2218.84,14.8,UPI,0,Bale-50kg
TXN2025-005366,23-06-2025,Individual Farmer,Maize,Summer,67.6,40.3,10.58,7163,79963.64,4071.98,13.51,UPI,0,Bags
TXN2025-001217,23-06-2025,Dairy Farm,Bajra,Summer,59.6,40.4,10.26,6765,69265.26,3819.77,15.57,UPI,0,Bale-50kg
TXN2025-004124,23-06-2025,Individual Farmer,Hybrid Mix,Summer,61.3,38.7,10.13,5898,67050.47,3897,10.1,Credit,14,Bulk
TXN2025-001066,23-06-2025,Dairy Farm,Maize,Summer,62.9,37.1,9.99,7386,77951.97,3859.95,16.07,UPI,0,Bale-50kg
TXN2025-004774,23-06-2025,Co-operative,Maize,Summer,67.6,30.5,7.88,7117,64285.04,2127.71,14.97,UPI,0,Bulk
TXN2025-004429,23-06-2025,Individual Farmer,Jowar,Summer,66.1,33.9,7.67,8795,65471.12,3753.03,16.68,Cash,0,Bale-50kg
TXN2025-000921,23-06-2025,Dairy Farm,Bajra,Summer,65.4,34.6,7.5,7700,48810,4280.26,12.95,UPI,0,Bags
TXN2025-003081,23-06-2025,Dairy Farm,Hybrid Mix,Summer,63.3,36.7,7.05,6748,54355.5,4022.79,13.36,Credit,14,Bags
TXN2025-002004,23-06-2025,Dairy Farm,Bajra,Summer,69.4,30.6,5.77,6930,38180.09,3734.38,14.88,Credit,7,Bale-50kg
TXN2025-000417,23-06-2025,Co-operative,Maize,Summer,64.5,35.5,4.58,7104,34111.84,2562.15,15.83,UPI,0,Bulk
TXN2025-004007,24-06-2025,Dairy Farm,Jowar,Summer,70.1,29.9,17.09,7884,142325.52,2860.21,18.89,UPI,0,Bale-50kg
TXN2025-003104,24-06-2025,Dairy Farm,Maize,Summer,63.7,37.8,11.66,6930,77550.66,5039.96,19.63,Bank Transfer,0,Bulk
TXN2025-003309,24-06-2025,Dairy Farm,Jowar,Summer,65.1,34.9,7.37,8521,51508.93,4358.49,6,Bank Transfer,0,Bulk
TXN2025-003627,24-06-2025,Dairy Farm,Maize,Summer,60.1,39.9,6.68,6445,48530.2,3253.95,15.8,Cash,0,Bale-50kg
TXN2025-004255,24-06-2025,Distributor,Bajra,Summer,59.6,40.4,5.9,6971,41064,3501.51,15.27,Credit,30,Bale-50kg
TXN2025-001075,24-06-2025,Co-operative,Jowar,Summer,58,42,3.78,8086,30398.76,3917.48,14.55,Credit,7,Bale-50kg
TXN2025-001857,25-06-2025,Dairy Farm,Maize,Summer,60.3,39.7,17.35,6610,134670.7,4408,18.66,Bank Transfer,0,Bale-50kg
TXN2025-002552,25-06-2025,Co-operative,Bajra,Summer,69.1,30.9,16.04,6944,99640.48,3037.75,15.91,UPI,0,Bags
TXN2025-000350,25-06-2025,Dairy Farm,Maize,Summer,63.7,37.3,15.58,7149,113079.64,3899.94,9.99,Credit,7,Bale-50kg
TXN2025-002496,25-06-2025,Dairy Farm,Maize,Summer,64.9,37.9,13.76,7137,103956.8,2959.7,17.54,UPI,0,Bulk
TXN2025-003991,25-06-2025,Distributor,Jowar,Summer,68.9,31.1,11.33,7663,85065.64,3953.82,18.08,Credit,14,Bulk
TXN2025-002357,25-06-2025,Dairy Farm,Maize,Summer,61.7,38.3,10.27,6222,56105.01,4033.62,11.06,Bank Transfer,0,Bags
TXN2025-000709,25-06-2025,Dairy Farm,Maize,Summer,68.3,31.7,9.88,6543,65524.16,4170.98,15.08,Credit,7,Bulk
TXN2025-000250,25-06-2025,Individual Farmer,Jowar,Summer,67,33,5.5,8673,49819,3694.13,11.91,Credit,45,Bags
TXN2025-000263,25-06-2025,Individual Farmer,Jowar,Summer,66.2,33.8,3.97,8876,29624.14,1422.8,14.39,UPI,0,Bulk
TXN2025-002225,26-06-2025,Dairy Farm,Maize,Summer,67.3,32.7,15.19,7134,94815.98,3329.08,16.84,Bank Transfer,0,Bale-50kg
TXN2025-002922,26-06-2025,Dairy Farm,Bajra,Summer,59.7,40.3,11.47,6809,75346.43,3668.44,20.28,Bank Transfer,0,Bags
TXN2025-000779,26-06-2025,Distributor,Bajra,Summer,66,34,7.11,7670,47238.84,3616.68,14.43,Bank Transfer,0,Bulk
TXN2025-000022,26-06-2025,Dairy Farm,Bajra,Summer,68.2,31.8,6.34,6860,39599.64,3420.06,16.98,UPI,0,Bulk
TXN2025-001089,26-06-2025,Co-operative,Jowar,Summer,65.5,34.5,6.08,8513,47928.64,3431.8,9.62,UPI,0,Bulk
TXN2025-005334,26-06-2025,Dairy Farm,Bajra,Summer,67.7,32.3,5.53,7485,41281.45,2271.57,12.63,Bank Transfer,0,Bulk
TXN2025-000966,26-06-2025,Dairy Farm,Hybrid Mix,Summer,65.6,34.4,4.52,6660,27572,2749.06,16.61,Bank Transfer,0,Bulk
TXN2025-002899,27-06-2025,Individual Farmer,Bajra,Summer,68.1,31.9,30,7127,175440,4732.91,13.5,UPI,0,Bulk
TXN2025-002049,27-06-2025,Distributor,Maize,Summer,65,34.9,22.32,7396,173337.12,4483.56,12.86,Bank Transfer,0,Bags
TXN2025-000483,27-06-2025,Co-operative,Maize,Summer,63.7,35.2,16.31,7073,120384.11,2768.2,15.41,Bank Transfer,0,Bulk
TXN2025-001346,27-06-2025,Distributor,Hybrid Mix,Summer,66.2,33.8,10.33,6641,66669.82,2102.23,15.3,Bank Transfer,0,Bale-50kg
TXN2025-000469,27-06-2025,Individual Farmer,Jowar,Summer,67.8,32.2,3.18,8920,25576.74,2126.74,13.43,UPI,0,Bale-50kg
TXN2025-004585,28-06-2025,Individual Farmer,Jowar,Summer,68.6,31.4,14.73,7945,118885.83,2332.83,18.05,Credit,30,Bags
TXN2025-002632,28-06-2025,Individual Farmer,Maize,Summer,65,33.2,10.83,7266,84853.05,3726.55,7.34,Credit,14,Bags
TXN2025-001329,28-06-2025,Individual Farmer,Maize,Summer,65,38,9.79,7631,69088.03,4497.29,17.33,UPI,0,Bale-25kg
TXN2025-004860,28-06-2025,Individual Farmer,Bajra,Summer,64.9,35.1,2.53,7966,21122.97,2475.72,18.02,UPI,0,Bale-50kg
TXN2025-005169,29-06-2025,Individual Farmer,Jowar,Summer,64.9,35.1,25.52,8775,200357.52,4467.9,11.05,Bank Transfer,0,Bale-50kg
TXN2025-003705,29-06-2025,Dairy Farm,Jowar,Summer,62.7,37.3,15.18,8626,128680.86,2470.76,14.79,Bank Transfer,0,Bags
TXN2025-000336,29-06-2025,Individual Farmer,Maize,Summer,66,34,14.34,7368,84562.98,3818.7,11.55,Credit,45,Bale-50kg
TXN2025-003414,29-06-2025,Co-operative,Hybrid Mix,Summer,65,31.7,9.4,6810,52517.8,1866.09,21.35,UPI,0,Bale-50kg
TXN2025-003997,29-06-2025,Individual Farmer,Maize,Summer,58,42,5.29,6601,39304.7,2395.08,14.8,Credit,7,Bags
TXN2025-000582,29-06-2025,Dairy Farm,Jowar,Summer,60.4,39.6,3.33,7859,29383.92,2165.4,10.82,Cash,0,Bulk
TXN2025-001277,30-06-2025,Dairy Farm,Hybrid Mix,Summer,65,38.1,11.36,6563,81235.36,2566.54,15.81,Bank Transfer,0,Bulk
TXN2025-001659,30-06-2025,Dairy Farm,Jowar,Summer,63.6,36.4,11.02,8351,74627.44,4290.09,17.89,UPI,0,Bale-50kg
TXN2025-000975,30-06-2025,Dairy Farm,Jowar,Summer,60.8,39.2,7.6,7964,54872,3197.22,13.15,UPI,0,Bale-50kg
TXN2025-000841,30-06-2025,Dairy Farm,Jowar,Summer,65.1,34.9,6.33,8638,44113.77,4236.24,17.29,UPI,0,Bale-50kg
TXN2025-000414,30-06-2025,Individual Farmer,Hybrid Mix,Summer,58,42,5.74,6058,32953.34,1596.25,13.27,UPI,0,Bulk
TXN2025-001309,01-07-2025,Distributor,Maize,Kharif,64.5,35.5,18.97,7102,143261.44,5877.48,12.64,UPI,0,Bale-50kg
TXN2025-001480,01-07-2025,Dairy Farm,Maize,Kharif,64.9,35.1,16.93,6923,103256.07,4839.9,13.94,UPI,0,Bags
TXN2025-004782,01-07-2025,Dairy Farm,Maize,Kharif,69.2,30.8,16.86,6214,112253.88,4715.2,11.51,Credit,7,Bulk
TXN2025-003319,01-07-2025,Co-operative,Maize,Kharif,59.5,40.5,16.51,6166,97623.63,5200.68,15.53,UPI,0,Bulk
TXN2025-001381,01-07-2025,Individual Farmer,Maize,Kharif,58,42,15.03,6253,110710.98,3127.04,17.26,Credit,7,Bulk
TXN2025-001067,01-07-2025,Co-operative,Hybrid Mix,Kharif,66.5,33.5,14.47,6456,86168.85,3407.3,13.25,Cash,0,Bale-50kg
TXN2025-004591,01-07-2025,Individual Farmer,Hybrid Mix,Kharif,62.8,37.2,13.48,6573,73142.48,4145.55,13.43,Bank Transfer,0,Bulk
TXN2025-001166,01-07-2025,Individual Farmer,Maize,Kharif,64.5,35.5,13.31,7155,78422.52,3146.84,11.39,UPI,0,Bale-50kg
TXN2025-000566,01-07-2025,Distributor,Jowar,Kharif,64.1,35.9,11.56,8269,93242.96,4535.64,8.48,Credit,21,Bags
TXN2025-000209,02-07-2025,Distributor,Maize,Kharif,61.4,38.6,19.3,6349,132475.2,3241.78,12.54,Bank Transfer,0,Bags
TXN2025-000600,02-07-2025,Individual Farmer,Maize,Kharif,69.6,30.4,9.84,6574,71891.04,2815.74,17.17,UPI,0,Bags
TXN2025-001057,02-07-2025,Dairy Farm,Jowar,Kharif,69.4,30.6,9.2,7819,71815.2,3040.18,20.42,UPI,0,Bale-50kg
TXN2025-001742,02-07-2025,Dairy Farm,Maize,Kharif,63.4,36.6,8.8,7044,54639.2,2160.93,14.38,Bank Transfer,0,Bags
TXN2025-005203,02-07-2025,Individual Farmer,Bajra,Kharif,68,32,8.58,6921,59819.76,2093.22,14.96,UPI,0,Bags
TXN2025-000868,02-07-2025,Individual Farmer,Maize,Kharif,67.6,36,7,7225,45367,3140.29,13.92,Credit,7,Bags
TXN2025-005369,02-07-2025,Individual Farmer,Jowar,Kharif,66,34,6.01,8658,54077.98,3773.89,12.68,UPI,0,Bale-25kg
TXN2025-004547,02-07-2025,Distributor,Maize,Kharif,63.7,34.8,5.16,6993,32151.96,2518.29,10.58,Credit,21,Bags
TXN2025-000668,02-07-2025,Dairy Farm,Jowar,Kharif,68.5,31.5,4.99,7891,44276.27,3538.49,12.8,Credit,45,Bale-50kg
TXN2025-004889,02-07-2025,Individual Farmer,Bajra,Kharif,66.7,33.3,3.89,7555,25246.1,1512,17.43,UPI,0,Bulk
TXN2025-000676,03-07-2025,Individual Farmer,Maize,Kharif,67.3,32.7,13.95,7114,101221.2,3364.82,17.56,Credit,21,Bale-50kg
TXN2025-000837,03-07-2025,Dairy Farm,Maize,Kharif,67.1,32.9,13.22,6803,89644.82,4573.07,22.41,Cash,0,Bulk
TXN2025-000598,03-07-2025,Individual Farmer,Hybrid Mix,Kharif,64.7,35.3,11.06,6516,64347.08,2153.03,14.14,UPI,0,Bale-50kg
TXN2025-004535,03-07-2025,Dairy Farm,Hybrid Mix,Kharif,70,30,10.17,5581,53250.12,1812.7,11.14,UPI,0,Bale-50kg
TXN2025-001695,03-07-2025,Co-operative,Maize,Kharif,62.6,37.4,10.01,6743,64644.58,3856.21,15.41,Bank Transfer,0,Bale-50kg
TXN2025-000927,03-07-2025,Dairy Farm,Hybrid Mix,Kharif,60,40,8.42,5859,61516.52,4428.58,18.91,Bank Transfer,0,Bale-50kg
TXN2025-005376,03-07-2025,Distributor,Maize,Kharif,68.8,31.2,7.41,6456,51870,2219.11,12.11,Bank Transfer,0,Bale-50kg
TXN2025-000710,03-07-2025,Individual Farmer,Hybrid Mix,Kharif,65.7,34.3,6.47,6719,47392.75,3861.04,14.55,UPI,0,Bale-50kg
TXN2025-001327,03-07-2025,Co-operative,Maize,Kharif,61.4,38.6,6.44,6313,52460.24,2618.38,13.79,Bank Transfer,0,Bale-50kg
TXN2025-003988,03-07-2025,Dairy Farm,Maize,Kharif,64.4,35.6,4.11,6915,25321.71,2625.01,16.41,UPI,0,Bags
TXN2025-000475,03-07-2025,Co-operative,Bajra,Kharif,62.7,37.3,2.89,7474,21027.64,3280.66,15.01,Credit,21,Bags
TXN2025-001204,04-07-2025,Individual Farmer,Hybrid Mix,Kharif,65.7,34.3,15.65,6667,112054,3239.93,14.99,Bank Transfer,0,Bags
TXN2025-003203,04-07-2025,Dairy Farm,Maize,Kharif,63.7,35.3,10.61,6875,77834.96,3015.39,13.72,Bank Transfer,0,Bale-50kg
TXN2025-000048,04-07-2025,Individual Farmer,Maize,Kharif,67.6,32.1,10.42,6991,76899.6,2266.73,16.75,UPI,0,Bags
TXN2025-004004,04-07-2025,Individual Farmer,Maize,Kharif,64.4,35.6,9.67,7288,69440.27,3688,14.85,UPI,0,Bale-50kg
TXN2025-005008,04-07-2025,Individual Farmer,Hybrid Mix,Kharif,67.3,32.7,8.48,6861,65736.96,2761.41,11.96,UPI,0,Bale-25kg
TXN2025-001990,04-07-2025,Individual Farmer,Maize,Kharif,69.1,30.9,7.08,6434,48533.4,1774.7,13.07,Bank Transfer,0,Bulk
TXN2025-004706,04-07-2025,Dairy Farm,Jowar,Kharif,66.6,33.4,6.84,8516,47373.84,3542.25,15.6,UPI,0,Bale-50kg
TXN2025-000150,04-07-2025,Dairy Farm,Maize,Kharif,64.7,35.3,5.3,6850,36289.1,3311.57,19.03,Cash,0,Bags
TXN2025-002298,04-07-2025,Co-operative,Maize,Kharif,61.9,38.1,2.98,6331,21122.24,2422.01,19.77,Bank Transfer,0,Bale-50kg
TXN2025-001880,05-07-2025,Co-operative,Maize,Kharif,65.4,34.6,23.92,7236,133760.64,4589.87,17.89,Cash,0,Bags
TXN2025-001753,05-07-2025,Dairy Farm,Maize,Kharif,63.2,36.8,12.59,6926,71825.95,3676.43,18.33,Cash,0,Bags
TXN2025-001028,05-07-2025,Individual Farmer,Jowar,Kharif,60.7,34,9.01,7935,76666.09,4301.76,15.92,Bank Transfer,0,Bags
TXN2025-003646,05-07-2025,Dairy Farm,Maize,Kharif,67.4,32.6,8.18,6911,55435.86,3229.34,7.95,UPI,0,Bags
TXN2025-003536,05-07-2025,Dairy Farm,Maize,Kharif,66.9,33.1,7.37,6979,55695.09,3017.48,11.51,Credit,7,Bale-50kg
TXN2025-000943,05-07-2025,Distributor,Jowar,Kharif,72,31,7.29,7714,58072.14,3608.44,9.38,Credit,14,Bulk
TXN2025-000023,06-07-2025,Individual Farmer,Bajra,Kharif,66.5,33.5,13.22,7346,95236.88,2566.84,17.02,Credit,30,Bulk
TXN2025-004208,06-07-2025,Dairy Farm,Maize,Kharif,70.1,29.9,12.83,6186,78416.96,2695.57,12.83,UPI,0,Bulk
TXN2025-003800,06-07-2025,Dairy Farm,Maize,Kharif,68.8,31.2,11.22,6101,75634.02,2209.19,13.85,Cash,0,Bale-50kg
TXN2025-000274,06-07-2025,Individual Farmer,Maize,Kharif,70.8,29.2,11.17,6357,82814.38,4611.17,11.93,UPI,0,Bale-25kg
TXN2025-003682,06-07-2025,Individual Farmer,Maize,Kharif,62.6,37.4,9.87,7228,60897.9,3041.82,18.39,UPI,0,Bags
TXN2025-001472,06-07-2025,Dairy Farm,Maize,Kharif,62.4,37.6,8.98,7074,58109.58,2133.24,11.4,UPI,0,Bale-50kg
TXN2025-000607,06-07-2025,Co-operative,Hybrid Mix,Kharif,66.3,33.7,5.2,6327,32281.6,2083.72,14.84,UPI,0,Bags
TXN2025-005342,07-07-2025,Dairy Farm,Maize,Kharif,66,34,9.56,7083,69864.48,2670.84,16.74,UPI,0,Bale-50kg
TXN2025-002629,07-07-2025,Individual Farmer,Maize,Kharif,71.1,28.9,8.72,6376,60760.96,1923.6,12.41,UPI,0,Bags
TXN2025-002492,07-07-2025,Dairy Farm,Maize,Kharif,65,35.8,8.7,7037,66424.5,4186.68,13.02,UPI,0,Bulk
TXN2025-001949,07-07-2025,Dairy Farm,Jowar,Kharif,65.1,34.9,8.36,8506,62265.28,2404.79,19.16,UPI,0,Bale-50kg
TXN2025-004111,07-07-2025,Individual Farmer,Maize,Kharif,65.1,34.9,7,7070,57393,1896.12,11.32,Cash,0,Bale-50kg
TXN2025-003712,07-07-2025,Individual Farmer,Maize,Kharif,66.1,33.9,5.53,7178,44743.23,3624.11,13.54,UPI,0,Bale-25kg
TXN2025-004035,07-07-2025,Dairy Farm,Hybrid Mix,Kharif,65.2,34.8,5.48,6467,36579,2897.62,17.02,Credit,14,Bale-50kg
TXN2025-001250,08-07-2025,Dairy Farm,Maize,Kharif,61.5,38.5,15.27,6307,105027.06,2356.73,14.53,UPI,0,Bags
TXN2025-002441,08-07-2025,Distributor,Bajra,Kharif,60.7,31.5,11.35,6787,77009.75,3306.42,15.78,UPI,0,Bale-25kg
TXN2025-003052,08-07-2025,Distributor,Maize,Kharif,70.4,29.6,8.12,6441,49556.36,3345.73,16.79,Credit,45,Bale-25kg
TXN2025-002124,08-07-2025,Dairy Farm,Hybrid Mix,Kharif,66.6,33.4,7.76,6601,44154.4,3988.9,8.42,Bank Transfer,0,Bags
TXN2025-000298,08-07-2025,Individual Farmer,Maize,Kharif,63.3,36.7,7.4,7097,54020,1912.97,18.81,UPI,0,Bale-50kg
TXN2025-002080,08-07-2025,Individual Farmer,Jowar,Kharif,61.4,38.6,6.96,7768,46861.68,3750.22,6.98,Credit,14,Bulk
TXN2025-004892,09-07-2025,Individual Farmer,Maize,Kharif,62.6,37.4,25.54,7046,144658.56,6056.15,17.02,Bank Transfer,0,Bags
TXN2025-002539,09-07-2025,Distributor,Bajra,Kharif,67.4,32.6,10.35,7274,62565.75,2331.91,12.14,Credit,14,Bags
TXN2025-005053,09-07-2025,Dairy Farm,Maize,Kharif,66.9,33.1,7.43,7071,60643.66,2190.34,8.5,Bank Transfer,0,Bags
TXN2025-005135,09-07-2025,Co-operative,Maize,Kharif,71.2,28.8,7.17,6243,58442.67,2791.72,13.3,Bank Transfer,0,Bale-50kg
TXN2025-004448,10-07-2025,Dairy Farm,Bajra,Kharif,62.9,37.1,13.35,7303,95706.15,3223.44,12.96,Credit,7,Bags
TXN2025-004579,10-07-2025,Dairy Farm,Maize,Kharif,69.6,30.4,9.59,6374,58259.25,3857.03,12.01,Bank Transfer,0,Bale-50kg
TXN2025-004876,10-07-2025,Distributor,Hybrid Mix,Kharif,65.1,34.9,9.18,6675,50646.06,4056.16,13.61,Cash,0,Bale-50kg
TXN2025-003026,10-07-2025,Individual Farmer,Maize,Kharif,68.2,31.8,7.56,6444,53623.08,3066.25,16.09,UPI,0,Bale-50kg
TXN2025-004283,10-07-2025,Co-operative,Maize,Kharif,65.1,34.9,7.49,6897,44655.38,4117.99,14.55,Cash,0,Bags
TXN2025-004500,10-07-2025,Dairy Farm,Maize,Kharif,61.2,38.8,3.71,6195,22708.91,2616.67,16.83,UPI,0,Bulk
TXN2025-002975,11-07-2025,Individual Farmer,Jowar,Kharif,62.1,37.9,17.51,8612,151986.8,3095.86,12.02,Cash,0,Bags
TXN2025-001355,11-07-2025,Distributor,Maize,Kharif,64.9,35.1,14.94,7042,103414.68,2132.98,12.61,Bank Transfer,0,Bale-50kg
