Company_ID,Industry_Type,Date,Energy_Demand_MWh,Fuel_Type,Emission_Produced_tCO2,Emission_Allowance_tCO2,Carbon_Price_USD_per_t,Credits_Traded_tCO2,Verification_Status,Compliance_Cost_USD,Optimization_Scenario,Carbon_Cost_Savings_USD,Transaction_Type
C024,Manufacturing,30-10-2024,2032.48,Natural Gas,920.08,932.08,22.76,129,Disputed,18839.84,Low_Demand,1055.21,Hold
C024, Manufacturing ,30-10-2024,2032.48,Natural Gas,920.08,932.08,22.76,129,Disputed,18839.84,Low_Demand,1055.21,Hold
C090,MANUFACTURING,28-12-2025,1725.97,Mixed Fuel,690.2,890.2,22.76,46,Disputed,8403.11,High_Demand,2286.21,Sell
C014,Manufacturing,03-12-2025,2764.53,Coal,1790.33,1627.33,22.75,112,Verified,11928.64,Price_Surge,770.53,hold
C012,Energy,16-10-2024,unknown,NATURAL GAS,958.08,1079.08,22.75,63,DISPUTED,6872.84,Price_Surge,2232.04,Sell
C059,Steel,10-03-2024,648.09, COAL ,356.84,303.84,22.74,76,nan,5960.69,High_Demand,2906.55,Hold
C092,Manufacturing,13-09-2024,1068.73,nan,585.03,727.03,33.29,166,Verified,13850.76,Low_Demand,2520.38,Buy
C089,Energy,25-02-2024,1068.53, Renewable ,541.77,569.77,33.11,36,Verified,13334.61,Low_Demand,2760.35,Buy
C099,Steel,18-09-2024,1068.49,Natural Gas,511.49,440.49,28.38,105,Verified,8948.8,Price_Surge,2538.15,hold
C002,Cement,15-05-2024,1068.1,Mixed Fuel,399.03,304.03,23.24,44,Verified,9622.52,High_Demand,2833.46,BUY
C030,Steel,04-02-2025,1817.42,Coal,1235.45,1100.45,22.73,45,nan,15747.57,High_Demand,958.29,Sell
C069, Energy ,03-01-2025,1067.24,Mixed Fuel,791.32,901.32,26.6,116,Verified,7774.86,High_Demand,1318.9,hold
C012, Manufacturing ,04-07-2025,1065.51, Renewable ,578.05,551.05,30.26,125,Verified,5732.75,High_Demand,1534.01,Buy
C065,Manufacturing,25-11-2024,1065.08,Mixed Fuel,525.1,412.1,23.85,196,Disputed,19094.16,Low_Demand,614.79,BUY
C070,Energy,20-07-2025,2538.49,Renewable,1533.06,1649.06,22.73,90,Verified,18883.21,Price_Surge,1829.59,Sell
C004,Manufacturing,16-10-2024,2398.96,Coal,1072.19,961.19,22.72,140,Disputed,18409.83,Price_Surge,618.18,hold
C059,Manufacturing,08-04-2024,1792.17,Coal,631.33,542.33,22.71,124,Verified,19689.61,Price_Surge,1549.84,hold
C038,Manufacturing,27-02-2025,1065.04,MIXED FUEL,320.46,425.46,28.35,155,Disputed,16081.46,Low_Demand,1617.44,hold
C062, Cement ,30-08-2024,1064.84,nan,810.57,695.57,33.71,89,Verified,12451.35,Low_Demand,2322.44,buy
C028, Energy ,04-04-2025,1061.15,Mixed Fuel,786.57,729.57,29.18,53, Verified ,19739.61,Low_Demand,2367.86,hold
C077,Cement,"Mar 10, 2025",1587.14,Mixed Fuel,1139.8,1159.8,22.7,153,Verified,10638.25,High_Demand,861.44, Sell 
C022,Energy,16-03-2025,1060.57,Coal,794.75,736.75,28.07,159,Disputed,10968.77,Low_Demand,1048.79,hold
C038,Steel,18-06-2025,2046.1,COAL,700.18,714.18,22.69,32,Disputed,9907.31,High_Demand,1690.54,Hold
C002,Energy,29-06-2025,1060.34,Mixed Fuel,713.1,740.1,28.94,119,Disputed,5027.35,High_Demand,1625.16,hold
C027,Cement,25-12-2025,1434.08,Natural Gas,937.41,922.41,22.68,96,Verified,10990.44,Price_Surge,2096.03,Hold
C030, Energy ,11-10-2024,1058.23,nan,637.31,546.31,32.94,70,Disputed,17034.21,Low_Demand,1908.78,Buy
C098,Energy,19-12-2024,2060.75,Mixed Fuel,672.14,758.14,22.67,22,Disputed,18169.33,High_Demand,2567.48, Sell 
C001,Manufacturing,17-12-2025,1639.26, Coal ,667.28,533.28,22.66,28,Disputed,7257.13,High_Demand,1794.04,Sell
C047,Cement,23-05-2024,1057.09,COAL,342.05,179.05,21.9,159,Verified,12176.28,Low_Demand,2746.15,Buy
C087,Steel,17-10-2024,1055.85,Renewable,591.46,475.46,30.22,157,Disputed,9691.95,Low_Demand,2358.17,Buy
C001,Manufacturing,28-06-2025,2852.58,Mixed Fuel,1367.47,1453.47,22.66,43,Disputed,17197.79,Low_Demand,556.49,Hold
C060,Steel,01-05-2024,1053.15,Mixed Fuel,361.32,315.32,22.49,140,Disputed,19640.17,Price_Surge,2562.97,BUY
C063,Manufacturing,04-03-2024,2978.51,Natural Gas,2065.25,2205.25,22.66,115,Disputed,16113.68,High_Demand,2203.22, Sell 
C070,MANUFACTURING,30-08-2025,1051.75,Mixed Fuel,591.05,541.05,20.93,70,Verified,11071.22,High_Demand,593.74,Buy
C049,Cement,05-01-2025,2876.17,RENEWABLE,1973.55,1963.55,22.65,159,Verified,9318.47,High_Demand,2095.37,Hold
C076,Manufacturing,03-03-2025,1051.21,Natural Gas,323.9,271.9,24.96,150,Verified,19919.77,High_Demand,1022.55,Buy
C024,Energy,15-09-2025,1405.05,Mixed Fuel,591.04,565.04,22.64,117,Disputed,8868.61,Price_Surge,2286.11,Hold
C001,Manufacturing,09-07-2025,1051.17,Coal,764.81,576.81,24.55,89,Disputed,18809.68,Low_Demand,2515.52,Buy
C066,Steel,28-08-2024,1050.96,Natural Gas,382.19,234.19,32.55,179,Disputed,8085.03,High_Demand,2018.79, Buy 
C075,Manufacturing,27-03-2024,1048.71,Natural Gas,342.08,396.08,24.11,56,DISPUTED,9302.3,Price_Surge,2797.15,Buy
C017,Energy,01-12-2024,1048.29,Mixed Fuel,628.82,814.82,28.84,103,Verified,13057.95,Low_Demand,1024.16,hold
C014,Cement,11-05-2024,1047.91,Natural Gas,718.69,700.69,33.8,72,Verified,7096.34,Low_Demand,1794.93,Buy
C085,Energy,30-07-2024,1047.82,nan,752.54,693.54,23.42,103,Verified,12157.92,Price_Surge,1797.75,BUY
C023,Manufacturing,24-02-2025,2628.33,Natural Gas,1524.89,1465.89,22.62,198,Disputed,15913.65,High_Demand,880.4,Sell
C074,Manufacturing,29-02-2024,1047.24,Mixed Fuel,571.95,392.95,32.14,87,Verified,8241.07,High_Demand,2803.85,Buy
C074,MANUFACTURING,29-02-2024,1047.24, Mixed Fuel ,571.95,392.95,32.14,87,Verified,8241.07,High_Demand,2803.85,Buy
C049, Manufacturing ,08-10-2025,525.27,Natural Gas,160.41,34.41,22.61,108,Verified,7635.48,Price_Surge,2276.34,hold
C061,Steel,01-10-2025,1043.83,Coal,526.81,366.81,21.2,30,Disputed,8449.28,Low_Demand,2020.19,Buy
C059,Cement,01-06-2024,1379.28,Mixed Fuel,622.48,664.48,22.61,29,Disputed,17564.26,Price_Surge,2039.33,Hold
C020,Cement,"Jan 24, 2025",1041.22,MIXED FUEL,702.06,880.06,26.02,119,DISPUTED,18991.13,High_Demand,1091.1,buy
C054, Energy ,13-01-2025,2171.12,Mixed Fuel,1602.24,1767.24,22.61,129,Disputed,11119.9,Low_Demand,2850.24,Hold
C020,Cement,"Jan 24, 2025",1041.22,Mixed Fuel,702.06,880.06,26.02,119,Disputed,18991.13,High_Demand,1091.1,buy
C001,Cement,09-07-2025,1040.84,Renewable,647.62,822.62,24.33,67,Disputed,10620.54,Low_Demand,1133.03,Buy
C091,Manufacturing,14-11-2024,1039.28,Natural Gas,714.42,666.42,23.2,32,Verified,12411.28,High_Demand,2747.81,Buy
C069,Cement,27-03-2025,1038.73,Natural Gas,791.5,645.5,27.77,155,Verified,8082.48,Low_Demand,943.66,hold
C001,Cement,28-03-2024,1038.5,Renewable,333.37,298.37,27.59,90,Verified,18297.81,High_Demand,917.31,hold
C093,Manufacturing,04-06-2025,1038.34,Natural Gas,823.53,625.53,20.23,90,Verified,9615.32,Low_Demand,2955.72,Buy
C053,Steel,06-04-2024,1038.21,Mixed Fuel,579.84,518.84,32.12,66,Verified,8875.62,Price_Surge,714.75,BUY
C025,STEEL,"Feb 13, 2024",2743.16,Natural Gas,1360.62,1342.62,22.58,152,Verified,7146.97,Low_Demand,881.62,Sell
C024,Manufacturing,08-11-2024,2496.58, Natural Gas ,1084.77,1104.77,22.58,56,Disputed,5048.9,Low_Demand,971.99,Sell
C051,Cement,17-11-2025,1037.3,Coal,552.68,517.68,32.94,162,Verified,16410.78,Price_Surge,2867.84,BUY
C051,Cement,17-11-2025,1037.3,Coal,552.68,517.68,32.94,162,Verified,16410.78,Price_Surge,2867.84,BUY
C043,Manufacturing,11-12-2024,1036.9,Mixed Fuel,603.82,404.82,25.57,120,Disputed,7470.99,Price_Surge,2701.35,hold
C019,Manufacturing,30-01-2024,1036.32,Mixed Fuel,774.56,972.56,27.59,22, Verified ,9029.02,Low_Demand,2199.59,hold
C016, Steel ,30-08-2024,1168.29,Renewable,930.53,1083.53,22.57,192,Verified,16205.28,Price_Surge,2955.38, Sell 
C046,Manufacturing,07-08-2024,1036.04,Renewable,538.93,655.93,26.31,128,Disputed,12186.92,High_Demand,1956.48,hold
C093, Cement ,20-07-2025,2461.04,Natural Gas,948.74,1107.74,22.57,174,Disputed,13301.91,High_Demand,2856.28,Sell
C083, Cement ,12-08-2025,1034.68, Mixed Fuel ,377.89,321.89,30.62,100,Disputed,14470.33,Low_Demand,1755.73,Buy
C002,Energy,17-09-2025,1034.35,Natural Gas,337.29,489.29,33.92,73,DISPUTED,5588.89,Low_Demand,1333.73,Buy
C053,Cement,"May 30, 2025",1020.44,Natural Gas,439.43,311.43,22.56,144,Verified,14426.72,Price_Surge,639.42,hold
C092,Manufacturing,18-07-2025,1139.41,COAL,720.53,647.53,22.56,85,Verified,16839.44,High_Demand,2668.77,hold
C037,CEMENT,02-11-2025,1033.61,RENEWABLE,629.31,548.31,22.43,36,Verified,11896.89,Low_Demand,2057.98,Buy
C015,Steel,24-11-2025,1032.38,Coal,535.29,365.29,26.64,84,Disputed,9121.8,Low_Demand,1160.16,hold
C048,Steel,06-09-2025,1032.11,Coal,464.35,408.35,28.25,20,Verified,13512.93,Low_Demand,1610.69,buy
C066,Manufacturing,25-05-2025,1036.99,Coal,660.52,788.52,22.55,159,Verified,9303.96,High_Demand,763.79, Sell 
C074,Manufacturing,11-02-2025,1030.47,Natural Gas,560.77,662.77,20.72,41,Disputed,16092.85,Price_Surge,891.57,BUY
C089, Steel ,12-04-2024,1609.19,Renewable,668.74,623.74,22.54,101,Verified,10735.81,High_Demand,2522.25,Sell
C071,Steel,"Jan 17, 2025",798.43,Natural Gas,462.24,532.24,22.54,168,Disputed,11915.72,High_Demand,2867.16,Sell
C061,Manufacturing,24-03-2025,1029.54,Natural Gas,508.36,466.36,27.01,134,VERIFIED,6098.91,High_Demand,2256.04,Sell
C078,Manufacturing,31-05-2025,1117.32,Mixed Fuel,491.48,293.48,22.53,188,Disputed,19598.04,Price_Surge,1701.29,hold
C028,Manufacturing,30-10-2025,1029.17,Coal,420.14,484.14,27.94,173,Disputed,17533.34,High_Demand,1052.39,hold
C035,Cement,15-07-2024,1029.01,Natural Gas,326.3,275.3,34.57,143,Disputed,17782.52,Price_Surge,2656.77,BUY
C087,Manufacturing,19-02-2024,1026.56,Coal,684.98,647.98,20.37,108,Verified,6945.7,Low_Demand,907.47,buy
C069,Manufacturing,30-03-2025,1222.76,MIXED FUEL,922.35,788.35,22.52,96,Disputed,18111.53,Price_Surge,1641.78,hold
C024, ENERGY ,03-05-2024,1022.27,Coal,544.86,700.86,22.57,100,Verified,7633.25,High_Demand,1384.32,Buy
C030,Manufacturing,01-09-2025,1021.91, Natural Gas ,704.61,799.61,30.33,44,VERIFIED,11819.49,High_Demand,1416.77,Buy
C020,ENERGY,05-02-2025,1641.7,Mixed Fuel,1093.17,1273.17,22.52,144,Verified,14787.16,Price_Surge,1368.61,Sell
C091,Energy,23-05-2024,1739.14,Mixed Fuel,588.35,469.35,22.51,96,Disputed,19279.45,Price_Surge,1144.6,hold
C029,Energy,01-01-2024,1021.14,COAL,538.28,468.28,20.41,49,Disputed,15500.67,Low_Demand,788.84,Buy
C056,Cement,30-01-2025,814.78,Mixed Fuel,565.04,518.04,22.51,87,Disputed,10980.58,High_Demand,2025.17,Sell
C074,Manufacturing,30-10-2024,1019.91,Renewable,808.28,751.28,21,31,VERIFIED,12024.31,Low_Demand,2504.42,Buy
C059,MANUFACTURING,16-04-2024,2744.19,Natural Gas,1828.53,1718.53,22.5,35,Verified,5222.13,Price_Surge,1855.22,hold
C056,Manufacturing,27-03-2025,1017.99, nan ,396.64,517.64,30.41,87,Verified,12232.41,Low_Demand,2821.76,Buy
C083,nan,13-12-2024,1017.36,nan,641.98,490.98,26.96,199,Verified,10265.83,Low_Demand,543.01,Sell
C017,nan,06-06-2024,2540.53,Renewable,1792.78,1640.78,22.49,54,Verified,15280.8,Price_Surge,1669.13,hold
C075,Energy,19-09-2025,1017.26,Natural Gas,553.52,507.52,20.07,86,Verified,16179.15,Price_Surge,758.67,BUY
C056,Energy,05-06-2024,1016.44, Coal ,498.62,617.62,30.44,180,Verified,8152.07,Low_Demand,513.12,Buy
C012,Manufacturing,02-04-2024,2664.68,Mixed Fuel,1755.4,1783.4,22.48,193,Verified,6746.62,Low_Demand,1858.53,SELL
C056,Cement,17-06-2025,1016.37,Natural Gas,667.65,853.65,30.53,156,Disputed,16797.78,Low_Demand,1585.09,Buy
C040,Energy,06-06-2024,1016.11,Mixed Fuel,736.01,719.01,21.78,135,Verified,18172.58,High_Demand,2536.64,Buy
C039,Cement,16-06-2024,1015.54,Mixed Fuel,515.85,456.85,27.02,124,nan,8520.95,High_Demand,2264.36,buy
C027,Cement,16-06-2024,2048.9, Mixed Fuel ,860.35,928.35,22.47,23, Verified ,13895.47,Price_Surge,1952.87,Hold
C100,Energy,16-04-2025,1014.61,Natural Gas,502.32,321.32,31.44,141,Disputed,11111.84,Low_Demand,2932.26,buy
C083,Manufacturing,12-08-2024,1014.37,Coal,306.4,374.4,22.73,140,VERIFIED,16068.06,High_Demand,2888.6,Buy
C089,Manufacturing,28-12-2025,1234.28,Natural Gas,965.73,807.73,22.45,114,Disputed,10034.43,Price_Surge,604.19,hold
C050,Energy,09-02-2024,2033.99, Coal ,1047.58,953.58,22.45,88,Verified,8072.18,High_Demand,1082.27,Sell
C051, Cement ,02-09-2024,1012.98,Renewable,315.48,252.48,34.68,141,Disputed,19154,Price_Surge,2136.93,BUY
C041,CEMENT,20-09-2025,2513.05,Mixed Fuel,930.36,1074.36,22.45,67,Disputed,5063.01,Price_Surge,2689.93,SELL
C046,Steel,19-12-2024,1012.06,Mixed Fuel,491.71,353.71,20.76,176,Verified,11697.93,Low_Demand,1764.75,Buy
C081,Energy,29-08-2025,1010.6,Mixed Fuel,665.15,806.15,29.91,162,Disputed,12207.48,Price_Surge,716.06,hold
C078,Manufacturing,12-06-2025,1010.3,Natural Gas,687.36,835.36,30.31,94, Disputed ,13967.18,Price_Surge,1500.21,Buy
C080,Cement,12-11-2024,1007.73,Coal,613.06,663.06,29.23,48,Disputed,9932.65,High_Demand,1623.78,hold
C054,Steel,02-06-2025,unknown,Renewable,829.55,804.55,22.43,108,Verified,6194.02,Price_Surge,2782.35,Hold
C061,Cement,29-06-2024,2435.84,Mixed Fuel,1064.46,1232.46,22.43,41,Disputed,5244.17,Price_Surge,2153.34,Sell
C044, Manufacturing ,09-11-2024,829.64,Mixed Fuel,251.92,81.92,22.42,23,Disputed,17997.75,Price_Surge,567.56,hold
C089,Manufacturing,16-05-2025,1979.15,Mixed Fuel,1554.84,1559.84,22.42,48,Disputed,10334.2,Low_Demand,534.98,Hold
C044,Steel,15-02-2025,1006.98,NATURAL GAS,505.26,428.26,29.73,87,Disputed,15511.86,Price_Surge,2057.94,hold
C082,Manufacturing,20-12-2024,928.58,Coal,418.18,466.18,22.42,128,Verified,19663.03,Price_Surge,1036.9,Hold
C026,Cement,28-08-2025,1006.57,Coal,639.91,563.91,27.51,92,Verified,13804.78,Price_Surge,2760.05,hold
C001,Steel,13-03-2024,1006.49,Natural Gas,496.68,301.68,20.96,163,Verified,7948.78,Low_Demand,2699.39,buy
C092,Steel,05-02-2024,1005.94, Natural Gas ,407.74,230.74,22.43,161,Verified,17261.31,High_Demand,1446.97,Buy
C093,Steel,20-09-2024,825.85,Mixed Fuel,618.75,487.75,22.39,134,Disputed,15316.34,Price_Surge,755.19,hold
C001,Steel,28-03-2024,2106.12,Natural Gas,1118.63,971.63,22.38,46,Verified,12183.34,Price_Surge,2886.02,hold
C037,Manufacturing,17-09-2024,1000.44,Mixed Fuel,774.12,840.12,28.15,60, Verified ,11860.53,Low_Demand,2893.67,hold
C057,Cement,21-04-2024,998.28,RENEWABLE,634.89,816.89,26.79,51,Disputed,11797.77,Low_Demand,2493.7,buy
C054,Energy,03-12-2025,1850.28,Natural Gas,646.28,488.28,22.37,166,nan,7441.28,Price_Surge,2776.76,hold
C098, nan ,15-10-2025,998.25, Coal ,327.58,519.58,32.74,129,Verified,8405.96,High_Demand,677.41,Buy
C065,Steel,03-05-2025,997.12,Mixed Fuel,747.16,665.16,28.78,66,Verified,16811.46,Low_Demand,1994.16,hold
C095,Steel,03-03-2025,2768.98,Natural Gas,1441.82,1608.82,22.36,128,Verified,16093.55,Price_Surge,1252.17,Sell
C044,Steel,17-08-2024,1312.17,Coal,710.98,886.98,22.36,109,DISPUTED,5260.81,Price_Surge,1025.46,Sell
C033,Steel,10-09-2024,996.34,Renewable,452.2,555.2,28.56,71,Verified,15454.52,High_Demand,1109.28,hold
C056,Manufacturing,25-08-2024,995.59,Coal,628.49,783.49,33.74,79,Disputed,11427.1,Low_Demand,552.56,Buy
C073,Manufacturing,05-05-2025,995.53,Mixed Fuel,420.83,504.83,30.26,48,Verified,19308.85,High_Demand,2016.72,Buy
C079,Steel,08-08-2024,994.12,NATURAL GAS,630.74,661.74,28.95,173, Verified ,19636.25,High_Demand,655.11,hold
C083,ENERGY,"Nov 25, 2024",917.32,Natural Gas,419.14,567.14,22.34,156,Disputed,16445.84,High_Demand,1778.39, Sell 
C006,Manufacturing,17-05-2025,929.57,Mixed Fuel,434.86,424.86,22.33,56,Disputed,14227.49,Price_Surge,795.47,Hold
C021,STEEL,25-07-2024,2943.08, Natural Gas ,2289.98,2399.98,22.33,59,Disputed,18060.12,Low_Demand,2469.62,Hold
C011,Cement,10-12-2025,2622.53,MIXED FUEL,1042.17,985.17,22.32,116,DISPUTED,12306.07,High_Demand,612.06, SELL 
C010,Energy,21-12-2024,524.2,Mixed Fuel,344.17,541.17,22.32,79,Disputed,15678.56,Price_Surge,682.72,Sell
C058,nan,14-09-2024,992.51,Mixed Fuel,665.32,824.32,21.67,96,Disputed,8836.52,High_Demand,1467.89,Buy
C021,Cement,11-04-2025,991.24,Mixed Fuel,299.81,453.81,33.58,74,Disputed,15114.37,Low_Demand,2078.49,Buy
C087,Steel,14-11-2025,988.21,Coal,611.66,668.66,26.26,78,VERIFIED,16922.34,Low_Demand,1201.35,hold
C021,Energy,07-01-2024,1567.04,Natural Gas,835.74,826.74,22.3,180,Verified,9772.12,Price_Surge,2204.57,Hold
C037,Steel,03-12-2025,2540.46,Mixed Fuel,2025.31,2056.31,22.3,127,Disputed,10608.19,Price_Surge,1244.6,Hold
C056,Manufacturing,27-06-2025,985.77,Natural Gas,738.93,582.93,21.62,46,Verified,17260.64,High_Demand,802.1,Buy
C067,Energy,16-08-2024,983.15,Natural Gas,689.95,648.95,24.58,159,Disputed,16366.11,High_Demand,937.87,Buy
C064, Steel ,13-09-2024,980.92,Mixed Fuel,781.31,621.31,28.25,55,Disputed,12401.19,Low_Demand,930.7,buy
C082,Steel,21-11-2024,1278.04,Natural Gas,517.55,638.55,22.29,123,Disputed,17377.51,Price_Surge,2912.91,Sell
C075,Cement,29-06-2025,2154.7,Mixed Fuel,1509,1515,22.28,190,Disputed,14783.89,High_Demand,2072.93,Hold
C094,Manufacturing,05-08-2024,980.62,Natural Gas,474.39,565.39,26,55,VERIFIED,15645.11,Price_Surge,2888.97,hold
C027,Cement,24-06-2025,976.16,Renewable,559.8,492.8,31.68,53,Disputed,14743.99,Low_Demand,2207.29,Buy
C039,Manufacturing,03-02-2024,975.87,nan,584.91,644.91,31.69,52,Verified,5426.26,Low_Demand,1541.06,Buy
C094,Manufacturing,04-09-2024,779.63,Coal,485.15,529.15,22.26,63,Disputed,16005.07,Price_Surge,2554.99,Hold
C026,Cement,22-12-2025,970.08,Mixed Fuel,328.63,195.63,23.67,70,Verified,11391.04,High_Demand,731.37, Buy 
C069,Cement,14-03-2024,965.53,Natural Gas,308.69,177.69,28.75,100, Verified ,15350.74,Low_Demand,2019.32,Sell
C062,Steel,07-06-2024,1444.72,Mixed Fuel,761.54,601.54,22.25,94,Disputed,8497.76,Price_Surge,541.97,hold
C076,ENERGY,18-11-2025,961.39,Natural Gas,321.5,445.5,N/A,86,Verified,5841.66,Low_Demand,2871.54,Buy
C097,Cement,17-01-2025,951.19,Coal,588.23,588.23,22.25,148,Disputed,17325.42,High_Demand,992.09,Hold
C011,Steel,09-12-2025,960.02,Mixed Fuel,623.4,726.4,33.83,70,Verified,19578.83,Price_Surge,1659.19,Buy
C008, Manufacturing ,18-09-2025,574.28,Renewable,295.91,390.91,22.25,87,Disputed,6838.65,Low_Demand,1077.96,Hold
C061,Energy,02-07-2025,2711.71,Mixed Fuel,1444.12,1300.12,22.24,115,Disputed,18714.69,High_Demand,1021.59,Sell
C011,Steel,09-12-2025,960.02,Mixed Fuel,623.4,726.4,33.83,70,Verified,19578.83,Price_Surge,1659.19,Buy
C038,Steel,06-08-2025,957.91,Mixed Fuel,710.86,582.86,31.11,34,Disputed,12134.76,High_Demand,1701.36,BUY
C053,Energy,25-03-2025,957.36,Mixed Fuel,336.23,479.23,26.58,99, Disputed ,11799.55,Low_Demand,1481.67,hold
C090,Cement,05-07-2024,1892.85,Natural Gas,871.56,951.56,22.23,172,Verified,18228.45,Price_Surge,2916.01,Sell
C090,Cement,05-07-2024,1892.85,Natural Gas,871.56,951.56,22.23,172,VERIFIED,18228.45,Price_Surge,2916.01,Sell
C066,Manufacturing,11-11-2024,500.71,Coal,205.22,290.22,22.23,110,nan,8884.22,High_Demand,2448.43,Sell
C069,Energy,04-04-2025,2853.02,Coal,943.14,893.14,22.22,33,VERIFIED,5418.43,High_Demand,975.65,Sell
C053,Energy,25-03-2025,957.36,Mixed Fuel,336.23,479.23,26.58,99,Disputed,11799.55,Low_Demand,1481.67,hold
C088,Manufacturing,30-09-2025,2824.47,Coal,2136.05,2322.05,22.22,45,Disputed,6020.85,Price_Surge,2963.43,Sell
C055,STEEL,29-07-2025,956.13,Natural Gas,446.33,414.33,24.49,123,Disputed,19299.52,High_Demand,2375.85,Buy
C011,Energy,26-06-2024,951.92,Coal,669.83,857.83,25.64,106,Verified,12147.94,High_Demand,2676.65,hold
C088, Steel ,06-07-2025,1759.52, Mixed Fuel ,1324.16,1304.16,22.19,37,Disputed,11672.84,High_Demand,1925.02,Sell
C081,Cement,11-05-2025,1488.13, nan ,769.72,764.72,22.19,42,Disputed,8014.78,Price_Surge,943.15,Hold
C024,Manufacturing,20-08-2025,950.29, Mixed Fuel ,304.88,464.88,22.66,120,Disputed,14408.36,Low_Demand,1119.28,Buy
C038,Energy,22-04-2025,2941.1,Natural Gas,1548.03,1437.03,22.18,135,Disputed,8500.1,Price_Surge,727.32,hold
C094,Cement,21-03-2024,577.57,Natural Gas,446.58,571.58,22.18,189,DISPUTED,10258.14,Price_Surge,1057.1,Sell
C025,Cement,29-01-2024,948.93,Natural Gas,737.94,716.94,24.71,177,Verified,8640.14,Low_Demand,2710.12,buy
C017,Energy,06-10-2024,1380.8,Coal,568.87,573.87,22.16,122,VERIFIED,15460.41,Price_Surge,746.29,Hold
C020,CEMENT,14-02-2025,947.14,Mixed Fuel,361.7,539.7,29.94,150,Verified,16342.41,Low_Demand,2662.47,hold
C035,Energy,09-06-2025,944.9,Coal,389.54,217.54,29.45,145,Verified,17679.6,Price_Surge,2495.42,hold
C061,CEMENT,11-10-2024,944.89,Mixed Fuel,593.28,684.28,32.07,140,Disputed,15878.82,Price_Surge,2297.63,Buy
C060,Manufacturing,02-01-2025,943.71,Mixed Fuel,402.92,514.92,23.12,65,Verified,6639.76,Price_Surge,617.44,Buy
C094,Cement,28-09-2024,942.48,Coal,636.97,445.97,32.06,24,Disputed,18491.42,Low_Demand,2068.6,Buy
C024,Energy,24-01-2025,941.58,Coal,403.17,522.17,31.5,119, Verified ,11825.64,Low_Demand,1771.66,Buy
C075,Energy,21-03-2024,941.52,Renewable,525.5,486.5,24.26,147,Verified,13931.94,Low_Demand,738.66,Buy
C062,Energy,18-09-2025,1373.13,Natural Gas,594.25,472.25,22.14,194,Disputed,16570.03,Price_Surge,1541.61,hold
C042,Manufacturing,14-01-2025,941.5,Coal,314.62,148.62,32.76,196,Disputed,11855.42,Low_Demand,2596.29,Buy
C072,nan,30-12-2024,941.27,Mixed Fuel,297.72,494.72,21.6,30,Verified,12024.52,High_Demand,832.38,Buy
C053,Steel,27-04-2024,941.16,Coal,673.38,813.38,N/A,124,Disputed,11635.3,Price_Surge,783.26,Buy
C068,CEMENT,14-03-2024,2342.93,Natural Gas,800.89,797.89,22.13,140,Disputed,8530.59,High_Demand,2950.99,Hold
C002,Energy,15-05-2025,940.05,Natural Gas,619.05,491.05,21.83,176,Verified,11478.08,High_Demand,1969.48,Buy
C055,Manufacturing,21-04-2024,2407.67,Mixed Fuel,1416.75,1416.75,22.12,154,Verified,8095.83,Low_Demand,884.77,Hold
C035,Energy,15-11-2025,2454.7,Mixed Fuel,1097.55,1121.55,22.12,131,Disputed,7461.89,Price_Surge,979.53,Hold
C020,Steel,18-08-2024,939.54,Coal,722.72,607.72,22.82,149, Disputed ,17286.67,Low_Demand,1242.23,Buy
C048, STEEL ,31-01-2025,1928.98,Renewable,1079.38,916.38,22.11,103, Disputed ,16165.91,Price_Surge,1407.48,hold
C034,Steel,31-10-2024,938.5,MIXED FUEL,724.12,546.12,25.09,67,Disputed,5175.91,High_Demand,1496.62,hold
C061,Cement,30-12-2025,1594.76,Coal,1183.76,1078.76,22.1,187,Disputed,11487.24,High_Demand,2970.95,Sell
C045,Energy,13-03-2025,2493.5,Mixed Fuel,1856.56,2034.56,22.1,156,DISPUTED,13197.66,Price_Surge,1936.77,Sell
C034,Steel,31-10-2024,938.5,Mixed Fuel,724.12,546.12,25.09,67, Disputed ,5175.91,High_Demand,1496.62,hold
C069, Manufacturing ,08-08-2025,936.83,COAL,666.39,489.39,29.79,167,Verified,19550,Low_Demand,1124.14,hold
C026,Cement,04-02-2025,2693.65,Natural Gas,1386.15,1269.15,22.08,185, Verified ,8208.98,Price_Surge,2887.96,hold
C074,Energy,09-06-2024,936.49,Mixed Fuel,724.74,681.74,26.37,84,Verified,19422.72,High_Demand,2468.34,sell
C001,Cement,15-12-2024,933.94, Renewable ,566.64,659.64,33.6,155,Verified,18102.23,Low_Demand,2156.7,Buy
C046,Manufacturing,22-12-2025,666.6,Mixed Fuel,521.4,536.4,22.08,185,Verified,15146.63,Price_Surge,2795.96,Hold
C046,Manufacturing,22-12-2025,666.6,MIXED FUEL,521.4,536.4,22.08,185, Verified ,15146.63,Price_Surge,2795.96,Hold
C012,Steel,07-03-2025,1360.23,Mixed Fuel,461.39,646.39,22.06,153,nan,6044.88,Price_Surge,1921.88,Sell
C057,Cement,20-11-2025,1412.67,Natural Gas,712.11,802.11,22.05,108,Disputed,14256.97,Price_Surge,835.81, Sell 
